RegionID,Neighborhood,City,Year,Predicted Home Value
403510,Ruby Hill,Denver,2030,715645.0
403510,Ruby Hill,Denver,2031,756793.0
403510,Ruby Hill,Denver,2032,798283.0
403510,Ruby Hill,Denver,2033,839857.0
403510,Ruby Hill,Denver,2034,881836.0
403510,Ruby Hill,Denver,2035,924072.0
403511,Valverde,Denver,2024,442707.0
403511,Valverde,Denver,2025,478492.0
403511,Valverde,Denver,2026,516818.0
403511,Valverde,Denver,2027,555501.0
403511,Valverde,Denver,2028,594590.0
403511,Valverde,Denver,2029,634466.0
403511,Valverde,Denver,2030,674734.0
403511,Valverde,Denver,2031,715461.0
403511,Valverde,Denver,2032,756605.0
403511,Valverde,Denver,2033,797749.0
403511,Valverde,Denver,2034,839306.0
403511,Valverde,Denver,2035,881456.0
403512,Sloan Lake,Denver,2024,808921.0
403512,Sloan Lake,Denver,2025,848066.0
403512,Sloan Lake,Denver,2026,887316.0
403512,Sloan Lake,Denver,2027,926687.0
403512,Sloan Lake,Denver,2028,966264.0
403512,Sloan Lake,Denver,2029,1005841.0
403512,Sloan Lake,Denver,2030,1045531.0
403512,Sloan Lake,Denver,2031,1085346.0
403512,Sloan Lake,Denver,2032,1125708.0
403512,Sloan Lake,Denver,2033,1166243.0
403512,Sloan Lake,Denver,2034,1207211.0
403512,Sloan Lake,Denver,2035,1248640.0
403513,Berkeley,Denver,2024,766164.0
403513,Berkeley,Denver,2025,805325.0
403513,Berkeley,Denver,2026,845129.0
403513,Berkeley,Denver,2027,885590.0
403513,Berkeley,Denver,2028,926309.0
403513,Berkeley,Denver,2029,967027.0
403513,Berkeley,Denver,2030,1007745.0
403513,Berkeley,Denver,2031,1048551.0
403513,Berkeley,Denver,2032,1089772.0
403513,Berkeley,Denver,2033,1131126.0
403513,Berkeley,Denver,2034,1172736.0
403513,Berkeley,Denver,2035,1214734.0
403514,Sunnyside,Denver,2024,678945.0
403514,Sunnyside,Denver,2025,717330.0
403514,Sunnyside,Denver,2026,757340.0
403514,Sunnyside,Denver,2027,797688.0
403514,Sunnyside,Denver,2028,838044.0
403514,Sunnyside,Denver,2029,878710.0
403514,Sunnyside,Denver,2030,919738.0
403514,Sunnyside,Denver,2031,961027.0
403514,Sunnyside,Denver,2032,1002589.0
403514,Sunnyside,Denver,2033,1044456.0
403514,Sunnyside,Denver,2034,1086738.0
403514,Sunnyside,Denver,2035,1129223.0
403515,Rosedale,Denver,2024,705486.0
403515,Rosedale,Denver,2025,741722.0
403515,Rosedale,Denver,2026,779023.0
403515,Rosedale,Denver,2027,817591.0
403515,Rosedale,Denver,2028,856811.0
403515,Rosedale,Denver,2029,896454.0
403515,Rosedale,Denver,2030,936189.0
403515,Rosedale,Denver,2031,976242.0
403515,Rosedale,Denver,2032,1016841.0
403515,Rosedale,Denver,2033,1057909.0
403515,Rosedale,Denver,2034,1099185.0
403515,Rosedale,Denver,2035,1140819.0
403516,Windsor,Denver,2024,271300.0
403516,Windsor,Denver,2025,296421.0
403516,Windsor,Denver,2026,331049.0
403516,Windsor,Denver,2027,369373.0
403516,Windsor,Denver,2028,408103.0
403516,Windsor,Denver,2029,447119.0
403516,Windsor,Denver,2030,486670.0
403516,Windsor,Denver,2031,526696.0
403516,Windsor,Denver,2032,567111.0
403516,Windsor,Denver,2033,607881.0
403516,Windsor,Denver,2034,649348.0
403516,Windsor,Denver,2035,691081.0
403517,Cheesman Park,Denver,2024,467160.0
403517,Cheesman Park,Denver,2025,491864.0
403517,Cheesman Park,Denver,2026,528420.0
403517,Cheesman Park,Denver,2027,567504.0
403517,Cheesman Park,Denver,2028,606947.0
403517,Cheesman Park,Denver,2029,646686.0
403517,Cheesman Park,Denver,2030,686693.0
403517,Cheesman Park,Denver,2031,726934.0
403517,Cheesman Park,Denver,2032,767450.0
403517,Cheesman Park,Denver,2033,808314.0
403517,Cheesman Park,Denver,2034,849707.0
403517,Cheesman Park,Denver,2035,891241.0
403518,Cole,Denver,2024,594339.0
403518,Cole,Denver,2025,630596.0
403518,Cole,Denver,2026,668754.0
403518,Cole,Denver,2027,707853.0
403518,Cole,Denver,2028,747790.0
403518,Cole,Denver,2029,788009.0
403518,Cole,Denver,2030,828355.0
403518,Cole,Denver,2031,869053.0
403518,Cole,Denver,2032,910294.0
403518,Cole,Denver,2033,951888.0
403518,Cole,Denver,2034,993672.0
403518,Cole,Denver,2035,1035764.0
