RegionID,Neighborhood,City,Year,Predicted Home Value
268617,Bear Valley,Denver,2033,776354.0
268617,Bear Valley,Denver,2034,812027.0
268617,Bear Valley,Denver,2035,847750.0
268618,Belcaro,Denver,2024,1059927.0
268618,Belcaro,Denver,2025,1082658.0
268618,Belcaro,Denver,2026,1107115.0
268618,Belcaro,Denver,2027,1132858.0
268618,Belcaro,Denver,2028,1159917.0
268618,Belcaro,Denver,2029,1187876.0
268618,Belcaro,Denver,2030,1218509.0
268618,Belcaro,Denver,2031,1252211.0
268618,Belcaro,Denver,2032,1287386.0
268618,Belcaro,Denver,2033,1323002.0
268618,Belcaro,Denver,2034,1358618.0
268618,Belcaro,Denver,2035,1394254.0
268628,Capitol Hill,Denver,2024,405464.0
268628,Capitol Hill,Denver,2025,425484.0
268628,Capitol Hill,Denver,2026,446352.0
268628,Capitol Hill,Denver,2027,468135.0
268628,Capitol Hill,Denver,2028,491276.0
268628,Capitol Hill,Denver,2029,515931.0
268628,Capitol Hill,Denver,2030,541471.0
268628,Capitol Hill,Denver,2031,569436.0
268628,Capitol Hill,Denver,2032,601614.0
268628,Capitol Hill,Denver,2033,636172.0
268628,Capitol Hill,Denver,2034,671298.0
268628,Capitol Hill,Denver,2035,706800.0
268632,Central Business District,Denver,2024,539684.0
268632,Central Business District,Denver,2025,557905.0
268632,Central Business District,Denver,2026,581272.0
268632,Central Business District,Denver,2027,607515.0
268632,Central Business District,Denver,2028,636334.0
268632,Central Business District,Denver,2029,668934.0
268632,Central Business District,Denver,2030,703930.0
268632,Central Business District,Denver,2031,739319.0
268632,Central Business District,Denver,2032,774971.0
268632,Central Business District,Denver,2033,810694.0
268632,Central Business District,Denver,2034,846416.0
268632,Central Business District,Denver,2035,882140.0
268633,Chaffee Park,Denver,2024,455260.0
268633,Chaffee Park,Denver,2025,474926.0
268633,Chaffee Park,Denver,2026,495842.0
268633,Chaffee Park,Denver,2027,518166.0
268633,Chaffee Park,Denver,2028,542616.0
268633,Chaffee Park,Denver,2029,570054.0
268633,Chaffee Park,Denver,2030,601206.0
268633,Chaffee Park,Denver,2031,634681.0
268633,Chaffee Park,Denver,2032,670134.0
268633,Chaffee Park,Denver,2033,705857.0
